Position,Points,Rider,Team,Time/Gap,Grand Prix,Year,Event,Rider_normalized,Race Title,Conditions,Temperature,Track Conditions,Humidity,Ground Temp,Avg_Position_Last3,Podiums_Last5,Points_Streak,circuit_file,file,length_km,width_m,right corners,left corners,Race_Number_Season,Rider_Experience,Points_numeric,Season_Points_So_Far,Championship_Position,Team_Avg_Position,Difficult_Conditions,Rider_Circuit_Avg,Podio
2,20,27C. Stoner27C. StonerDucati Team,Ducati Team,+4.576,Event aut,2010.0,aut,Stoner,Event aut,Sunny,22º,Dry,33%,27º,2.3333333333333335,3.0,50.0,aut_circuit_information.pdf,aut_circuit_information.pdf,4.348,12.0,8.0,3.0,174,5.0,20.0,65.0,1.0,2.0,0,1.5,1
2,20,27C. Stoner27C. StonerDucati Team,Ducati Team,+4.576,Event esp,2010.0,esp,Stoner,Event esp,Sunny,22º,Dry,33%,27º,1.6666666666666667,3.0,51.0,esp_circuit_information.pdf,esp_circuit_information.pdf,4.075,12.0,7.0,10.0,175,5.0,20.0,85.0,1.0,2.0,0,1.5,1
3,16,27C. Stoner27C. StonerDucati Team,Ducati Team,+1.239,Event ger,2010.0,ger,Stoner,Event ger,Partly Cloudy,20º,Dry,44%,29º,2.0,4.0,53.0,ger_circuit_information.pdf,ger_circuit_information.pdf,3.671,12.0,3.0,10.0,177,5.0,16.0,101.0,1.0,4.5,0,4.5,1
2,20,27C. Stoner27C. StonerDucati Team,Ducati Team,+4.576,Event hun,2010.0,hun,Stoner,Event hun,Sunny,22º,Dry,33%,27º,2.5,4.0,54.0,hun_circuit_information.pdf,hun_circuit_information.pdf,4.075,12.0,7.0,10.0,178,5.0,20.0,121.0,1.0,2.0,0,2.0,1
4,13,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,+25.703,Event ita,2010.0,ita,Stoner,,,,,,,2.5,4.0,55.0,ita_circuit_information.pdf,ita_circuit_information.pdf,5.245,14.0,9.0,6.0,179,5.0,13.0,134.0,1.0,4.0,0,2.3333333333333335,0
3,16,27C. Stoner27C. StonerDucati Team,Ducati Team,+7.022,Event ned,2010.0,ned,Stoner,Event ned,Sunny,23º,Dry,23%,48º,3.0,3.0,56.0,,,,,,,180,5.0,16.0,150.0,1.0,5.0,0,2.5,1
2,20,27C. Stoner27C. StonerDucati Team,Ducati Team,+4.576,Event tha,2010.0,tha,Stoner,Event tha,Sunny,22º,Dry,33%,27º,3.5,3.0,58.0,,,,,,,182,5.0,20.0,170.0,1.0,2.0,0,1.5,1
1,25,27C. Stoner27C. StonerRepsol Honda Team,Repsol Honda Team,42:17.427,Event ara,2011.0,ara,Stoner,Event ara,Partly Cloudy,19º,Dry,50%,26º,2.5,3.0,59.0,,,,,,,200,6.0,25.0,25.0,1.0,1.5,0,1.3333333333333333,1
1,25,27C. Stoner27C. StonerRepsol Honda Team,Repsol Honda Team,48:18.645,Event arg,2011.0,arg,Stoner,Event arg,Raining,17º,Wet,49%,16º,1.5,3.0,60.0,arg_circuit_information.pdf,arg_circuit_information.pdf,4.806,16.0,9.0,5.0,201,6.0,25.0,50.0,1.0,3.0,0,1.6666666666666667,1
1,25,27C. Stoner27C. StonerRepsol Honda Team,Repsol Honda Team,48:18.645,Event aut,2011.0,aut,Stoner,Event aut,Raining,17º,Wet,49%,16º,1.3333333333333333,4.0,61.0,aut_circuit_information.pdf,aut_circuit_information.pdf,4.348,12.0,8.0,3.0,202,6.0,25.0,75.0,1.0,3.0,0,1.6666666666666667,1
1,25,27C. Stoner27C. StonerRepsol Honda Team,Repsol Honda Team,43:16.796,Event cze,2011.0,cze,Stoner,Event cze,Partly Cloudy,24º,Dry,37%,37º,1.0,4.0,62.0,cze_circuit_information.pdf,cze_circuit_information.pdf,5.403,15.0,8.0,6.0,203,6.0,25.0,100.0,1.0,1.5,0,6.0,1
1,25,27C. Stoner27C. StonerRepsol Honda Team,Repsol Honda Team,48:18.645,Event esp,2011.0,esp,Stoner,Event esp,Raining,17º,Wet,49%,16º,1.0,5.0,63.0,esp_circuit_information.pdf,esp_circuit_information.pdf,4.075,12.0,7.0,10.0,204,6.0,25.0,125.0,1.0,3.0,0,1.6666666666666667,1
1,25,27C. Stoner27C. StonerRepsol Honda Team,Repsol Honda Team,44:03.955,Event fra,2011.0,fra,Stoner,,,,,,,1.0,5.0,64.0,,,,,,,205,6.0,25.0,150.0,1.0,1.5,0,3.5,1
1,25,27C. Stoner27C. StonerRepsol Honda Team,Repsol Honda Team,47:53.459,Event gbr,2011.0,gbr,Stoner,Event gbr,Raining,11º,Wet,85%,10º,1.0,5.0,65.0,,,,,,,206,6.0,25.0,175.0,1.0,1.5,0,6.333333333333333,1
3,16,27C. Stoner27C. StonerRepsol Honda Team,Repsol Honda Team,+1.568,Event ger,2011.0,ger,Stoner,Event ger,Cloudy,21º,Dry,49%,29º,1.0,5.0,66.0,ger_circuit_information.pdf,ger_circuit_information.pdf,3.671,12.0,3.0,10.0,207,6.0,16.0,191.0,1.0,2.6666666666666665,0,4.0,1
1,25,27C. Stoner27C. StonerRepsol Honda Team,Repsol Honda Team,48:18.645,Event hun,2011.0,hun,Stoner,,,,,,,1.6666666666666667,5.0,67.0,hun_circuit_information.pdf,hun_circuit_information.pdf,4.075,12.0,7.0,10.0,208,6.0,25.0,216.0,1.0,3.0,0,2.0,1
3,16,27C. Stoner27C. StonerRepsol Honda Team,Repsol Honda Team,+1.143,Event ita,2011.0,ita,Stoner,,,,,,,1.6666666666666667,5.0,68.0,ita_circuit_information.pdf,ita_circuit_information.pdf,5.245,14.0,9.0,6.0,209,6.0,16.0,232.0,1.0,4.333333333333333,0,2.75,1
2,20,27C. Stoner27C. StonerRepsol Honda Team,Repsol Honda Team,+7.697,Event ned,2011.0,ned,Stoner,Event ned,Cloudy,14º,Dry,82%,16º,2.3333333333333335,5.0,69.0,,,,,,,210,6.0,20.0,252.0,1.0,4.333333333333333,0,2.6,1
1,25,27C. Stoner27C. StonerRepsol Honda Team,Repsol Honda Team,48:18.645,Event tha,2011.0,tha,Stoner,Event tha,Raining,17º,Wet,49%,16º,2.0,5.0,70.0,,,,,,,211,6.0,25.0,277.0,1.0,3.0,0,1.6666666666666667,1
1,25,27C. Stoner27C. StonerRepsol Honda Team,Repsol Honda Team,43:52.145,Event usa,2011.0,usa,Stoner,,,,,,,2.0,5.0,71.0,usa_circuit_information.pdf,usa_circuit_information.pdf,4.075,12.0,7.0,10.0,212,6.0,25.0,302.0,1.0,3.0,0,2.3333333333333335,1
3,16,1C. Stoner1C. StonerRepsol Honda Team,Repsol Honda Team,+60.633,Event arg,2012.0,arg,Stoner,Event arg,Cloudy,13º,Wet,81%,15º,1.3333333333333333,5.0,72.0,arg_circuit_information.pdf,arg_circuit_information.pdf,4.806,16.0,9.0,5.0,263,7.0,16.0,16.0,1.0,2.0,0,1.5,1
3,16,1C. Stoner1C. StonerRepsol Honda Team,Repsol Honda Team,+60.633,Event aut,2012.0,aut,Stoner,Event aut,Cloudy,13º,Wet,81%,15º,1.6666666666666667,5.0,73.0,aut_circuit_information.pdf,aut_circuit_information.pdf,4.348,12.0,8.0,3.0,264,7.0,16.0,32.0,1.0,2.0,0,1.5,1
3,16,1C. Stoner1C. StonerRepsol Honda Team,Repsol Honda Team,+60.633,Event esp,2012.0,esp,Stoner,Event esp,Cloudy,13º,Wet,81%,15º,2.3333333333333335,5.0,74.0,esp_circuit_information.pdf,esp_circuit_information.pdf,4.075,12.0,7.0,10.0,265,7.0,16.0,48.0,1.0,2.0,0,1.5,1
3,16,1C. Stoner1C. StonerRepsol Honda Team,Repsol Honda Team,+11.298,Event fra,2012.0,fra,Stoner,,,,,,,3.0,5.0,75.0,,,,,,,266,7.0,16.0,64.0,1.0,3.5,0,2.6666666666666665,1
2,20,1C. Stoner1C. StonerRepsol Honda Team,Repsol Honda Team,+3.313,Event gbr,2012.0,gbr,Stoner,Event gbr,Cloudy,15º,Dry,71%,23º,3.0,5.0,76.0,,,,,,,267,7.0,20.0,84.0,1.0,2.5,0,5.0,1
3,16,1C. Stoner1C. StonerRepsol Honda Team,Repsol Honda Team,+60.633,Event hun,2012.0,hun,Stoner,Event hun,Cloudy,13º,Wet,81%,15º,2.6666666666666665,5.0,77.0,hun_circuit_information.pdf,hun_circuit_information.pdf,4.075,12.0,7.0,10.0,268,7.0,16.0,100.0,1.0,2.0,0,1.6666666666666667,1
8,8,1C. Stoner1C. StonerRepsol Honda Team,Repsol Honda Team,+30.617,Event ita,2012.0,ita,Stoner,Event ita,Partly Cloudy,25º,Dry,43%,45º,2.6666666666666665,5.0,78.0,ita_circuit_information.pdf,ita_circuit_information.pdf,5.245,14.0,9.0,6.0,269,7.0,8.0,108.0,1.0,5.0,0,2.8,0
1,25,1C. Stoner1C. StonerRepsol Honda Team,Repsol Honda Team,41:19.855,Event ned,2012.0,ned,Stoner,Event ned,Partly Cloudy,23º,Dry,44%,37º,4.333333333333333,4.0,79.0,,,,,,,270,7.0,25.0,133.0,1.0,1.5,0,2.5,1
3,16,1C. Stoner1C. StonerRepsol Honda Team,Repsol Honda Team,+2.908,Event qat,2012.0,qat,Stoner,Event qat,Partly Cloudy,24º,Dry,53%,23º,4.0,4.0,80.0,qat_circuit_information.pdf,qat_circuit_information.pdf,5.38,12.0,10.0,6.0,271,7.0,16.0,149.0,1.0,2.5,0,2.0,1
3,16,1C. Stoner1C. StonerRepsol Honda Team,Repsol Honda Team,+60.633,Event tha,2012.0,tha,Stoner,Event tha,Cloudy,13º,Wet,81%,15º,4.0,4.0,81.0,,,,,,,272,7.0,16.0,165.0,1.0,2.0,0,1.5,1
1,25,1C. Stoner1C. StonerRepsol Honda Team,Repsol Honda Team,43:45.961,Event usa,2012.0,usa,Stoner,Event usa,Sunny,18º,Dry,65%,24º,2.3333333333333335,4.0,82.0,usa_circuit_information.pdf,usa_circuit_information.pdf,4.075,12.0,7.0,10.0,273,7.0,25.0,190.0,1.0,2.0,0,2.0,1
14,2,10K. Jr10K. JrRed Bull Suzuki,Red Bull Suzuki,+73.749,Event usa,2005.0,usa,Suzuki,Event usa,Sunny,23º,Dry,29%,52º,,,0.0,usa_circuit_information.pdf,usa_circuit_information.pdf,4.075,12.0,7.0,10.0,247,1.0,2.0,2.0,1.0,11.0,0,,0
19,ND,55H. Syahrin55H. SyahrinAspar Team,Aspar Team,+19.639,Event qat,2020.0,qat,Syahrinaspar,Event qat,Clear,22º,Dry,66%,26º,,,0.0,qat_circuit_information.pdf,qat_circuit_information.pdf,5.38,12.0,10.0,6.0,266,1.0,0.0,0.0,1.0,13.5,0,,0
18,ND,55H. Syahrin55H. SyahrinMonster Yamaha Tech 3,Monster Yamaha Tech 3,+56.296,Event ara,2018.0,ara,Syahrinmonster,Event ara,Clear,30º,Dry,36%,45º,,,0.0,,,,,,,235,1.0,0.0,0.0,1.0,16.0,0,,0
16,ND,55H. Syahrin55H. SyahrinMonster Yamaha Tech 3,Monster Yamaha Tech 3,+30.343,Event aut,2018.0,aut,Syahrinmonster,,,,,,,18.0,0.0,0.0,aut_circuit_information.pdf,aut_circuit_information.pdf,4.348,12.0,8.0,3.0,236,1.0,0.0,0.0,1.0,12.5,0,,0
14,2,55H. Syahrin55H. SyahrinMonster Yamaha Tech 3,Monster Yamaha Tech 3,+21.381,Event cze,2018.0,cze,Syahrinmonster,Event cze,Cloudy,28º,Dry,44%,41º,17.0,0.0,1.0,cze_circuit_information.pdf,cze_circuit_information.pdf,5.403,15.0,8.0,6.0,237,1.0,2.0,2.0,1.0,10.5,0,,0
10,6,55H. Syahrin55H. SyahrinMonster Yamaha Tech 3,Monster Yamaha Tech 3,+43.670,Event esp,2018.0,esp,Syahrinmonster,Event esp,Raining,14º,Wet,96%,14º,16.0,0.0,2.0,esp_circuit_information.pdf,esp_circuit_information.pdf,4.075,12.0,7.0,10.0,238,1.0,6.0,8.0,1.0,7.5,0,,0
12,4,55H. Syahrin55H. SyahrinMonster Yamaha Tech 3,Monster Yamaha Tech 3,+34.962,Event fra,2018.0,fra,Syahrinmonster,Event fra,Clear,24º,Dry,41%,45º,13.333333333333334,0.0,3.0,,,,,,,239,1.0,4.0,12.0,1.0,12.0,0,,0
11,5,55H. Syahrin55H. SyahrinMonster Yamaha Tech 3,Monster Yamaha Tech 3,+25.809,Event ger,2018.0,ger,Syahrinmonster,Event ger,Partly Cloudy,27º,Dry,48%,48º,12.0,0.0,4.0,ger_circuit_information.pdf,ger_circuit_information.pdf,3.671,12.0,3.0,10.0,240,1.0,5.0,17.0,1.0,10.0,0,,0
10,6,55H. Syahrin55H. SyahrinMonster Yamaha Tech 3,Monster Yamaha Tech 3,+43.670,Event hun,2018.0,hun,Syahrinmonster,Event hun,Raining,14º,Wet,96%,14º,11.0,0.0,5.0,hun_circuit_information.pdf,hun_circuit_information.pdf,4.075,12.0,7.0,10.0,241,1.0,6.0,23.0,1.0,7.5,0,,0
12,4,55H. Syahrin55H. SyahrinMonster Yamaha Tech 3,Monster Yamaha Tech 3,+22.435,Event ita,2018.0,ita,Syahrinmonster,Event ita,Clear,29º,Dry,39%,51º,11.0,0.0,6.0,ita_circuit_information.pdf,ita_circuit_information.pdf,5.245,14.0,9.0,6.0,242,1.0,4.0,27.0,1.0,11.0,0,,0
14,2,55H. Syahrin55H. SyahrinMonster Yamaha Tech 3,Monster Yamaha Tech 3,+20.299,Event qat,2018.0,qat,Syahrinmonster,Event qat,Clear,21º,Dry,46%,23º,11.0,0.0,7.0,qat_circuit_information.pdf,qat_circuit_information.pdf,5.38,12.0,10.0,6.0,243,1.0,2.0,29.0,1.0,11.0,0,,0
12,4,55H. Syahrin55H. SyahrinMonster Yamaha Tech 3,Monster Yamaha Tech 3,+17.691,Event tha,2018.0,tha,Syahrinmonster,Event tha,Clear,32º,Dry,46%,49º,12.0,0.0,8.0,,,,,,,244,1.0,4.0,33.0,1.0,8.5,0,,0
10,6,55H. Syahrin55H. SyahrinMonster Yamaha Tech 3,Monster Yamaha Tech 3,+43.670,Event usa,2018.0,usa,Syahrinmonster,Event usa,Raining,14º,Wet,96%,14º,12.666666666666666,0.0,9.0,usa_circuit_information.pdf,usa_circuit_information.pdf,4.075,12.0,7.0,10.0,245,1.0,6.0,39.0,1.0,7.5,0,,0
21,ND,55H. Syahrin55H. SyahrinRed Bull KTM Tech 3,Red Bull KTM Tech 3,+47.308,Event ara,2019.0,ara,Syahrinred,Event ara,Partly Cloudy,27º,Dry,46%,32º,,,0.0,,,,,,,232,1.0,0.0,0.0,1.0,17.0,0,,0
16,ND,55H. Syahrin55H. SyahrinRed Bull KTM Tech 3,Red Bull KTM Tech 3,+35.545,Event arg,2019.0,arg,Syahrinred,,,,,,,21.0,0.0,0.0,arg_circuit_information.pdf,arg_circuit_information.pdf,4.806,16.0,9.0,5.0,233,1.0,0.0,0.0,1.0,13.5,0,,0
15,1,55H. Syahrin55H. SyahrinRed Bull KTM Tech 3,Red Bull KTM Tech 3,+76.487,Event esp,2019.0,esp,Syahrinred,Event esp,Partly Cloudy,15º,Dry,44%,16º,16.0,0.0,3.0,esp_circuit_information.pdf,esp_circuit_information.pdf,4.075,12.0,7.0,10.0,236,1.0,1.0,1.0,1.0,15.0,0,,0
14,2,55H. Syahrin55H. SyahrinRed Bull KTM Tech 3,Red Bull KTM Tech 3,+35.481,Event fra,2019.0,fra,Syahrinred,,,,,,,15.0,0.0,4.0,,,,,,,237,1.0,2.0,3.0,1.0,14.5,0,,0
13,3,55H. Syahrin55H. SyahrinRed Bull KTM Tech 3,Red Bull KTM Tech 3,+54.783,Event gbr,2019.0,gbr,Syahrinred,Event gbr,Partly Cloudy,31º,Dry,27%,44º,14.5,0.0,5.0,,,,,,,238,1.0,3.0,6.0,1.0,13.0,0,,0
16,ND,55H. Syahrin55H. SyahrinRed Bull KTM Tech 3,Red Bull KTM Tech 3,+41.615,Event ger,2019.0,ger,Syahrinred,Event ger,Partly Cloudy,20º,Dry,44%,32º,14.0,0.0,0.0,ger_circuit_information.pdf,ger_circuit_information.pdf,3.671,12.0,3.0,10.0,239,1.0,0.0,6.0,1.0,17.0,0,,0
15,1,55H. Syahrin55H. SyahrinRed Bull KTM Tech 3,Red Bull KTM Tech 3,+76.487,Event hun,2019.0,hun,Syahrinred,,,,,,,14.333333333333334,0.0,1.0,hun_circuit_information.pdf,hun_circuit_information.pdf,4.075,12.0,7.0,10.0,240,1.0,1.0,7.0,1.0,15.0,0,,0
20,ND,55H. Syahrin55H. SyahrinRed Bull KTM Tech 3,Red Bull KTM Tech 3,+61.431,Event tha,2019.0,tha,Syahrinred,Event tha,Partly Cloudy,31º,Dry,58%,48º,15.5,0.0,0.0,,,,,,,242,1.0,0.0,7.0,1.0,18.0,0,,0
15,1,55H. Syahrin55H. SyahrinRed Bull KTM Tech 3,Red Bull KTM Tech 3,+76.487,Event usa,2019.0,usa,Syahrinred,Event usa,Partly Cloudy,15º,Dry,44%,16º,17.5,0.0,1.0,usa_circuit_information.pdf,usa_circuit_information.pdf,4.075,12.0,7.0,10.0,243,1.0,1.0,8.0,1.0,15.0,0,,0
15,1,72Y. Takahashi72Y. TakahashiScot Racing Team MotoGP,Scot Racing Team MotoGP,+69.930,Event ned,2009.0,ned,Takahashiscot,,,,,,,,,1.0,,,,,,,192,1.0,1.0,1.0,1.0,15.5,0,,0
15,1,72Y. Takahashi72Y. TakahashiScot Racing Team MotoGP,Scot Racing Team MotoGP,+60.286,Event qat,2009.0,qat,Takahashiscot,,,,,,,15.0,0.0,2.0,qat_circuit_information.pdf,qat_circuit_information.pdf,5.38,12.0,10.0,6.0,193,1.0,1.0,2.0,1.0,15.0,0,,0
16,ND,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+74.405,Event ara,2009.0,ara,Talmacsiscot,Event ara,Sunny,19º,Dry,24%,29º,,,0.0,,,,,,,194,1.0,0.0,0.0,1.0,16.0,0,,0
16,ND,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+74.405,Event arg,2009.0,arg,Talmacsiscot,Event arg,Sunny,19º,Dry,24%,29º,16.0,0.0,0.0,arg_circuit_information.pdf,arg_circuit_information.pdf,4.806,16.0,9.0,5.0,195,1.0,0.0,0.0,1.0,16.0,0,,0
16,ND,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+74.405,Event aut,2009.0,aut,Talmacsiscot,Event aut,Sunny,19º,Dry,24%,29º,16.0,0.0,0.0,aut_circuit_information.pdf,aut_circuit_information.pdf,4.348,12.0,8.0,3.0,196,1.0,0.0,0.0,1.0,16.0,0,,0
13,3,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+59.188,Event cze,2009.0,cze,Talmacsiscot,Event cze,Sunny,29º,Dry,32%,45º,16.0,0.0,1.0,cze_circuit_information.pdf,cze_circuit_information.pdf,5.403,15.0,8.0,6.0,197,1.0,3.0,3.0,1.0,13.0,0,,0
16,ND,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+74.405,Event esp,2009.0,esp,Talmacsiscot,Event esp,Sunny,19º,Dry,24%,29º,15.0,0.0,0.0,esp_circuit_information.pdf,esp_circuit_information.pdf,4.075,12.0,7.0,10.0,198,1.0,0.0,3.0,1.0,16.0,0,,0
12,4,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+72.315,Event gbr,2009.0,gbr,Talmacsiscot,Event gbr,Raining,18º,Wet,64%,21º,15.0,0.0,1.0,,,,,,,199,1.0,4.0,7.0,1.0,12.0,0,,0
15,1,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+0.000,Event ger,2009.0,ger,Talmacsiscot,Event ger,Partly Cloudy,19º,Dry,48%,27º,13.666666666666666,0.0,2.0,ger_circuit_information.pdf,ger_circuit_information.pdf,3.671,12.0,3.0,10.0,200,1.0,1.0,8.0,1.0,15.0,0,,0
16,ND,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+74.405,Event hun,2009.0,hun,Talmacsiscot,,,,,,,14.333333333333334,0.0,0.0,hun_circuit_information.pdf,hun_circuit_information.pdf,4.075,12.0,7.0,10.0,201,1.0,0.0,8.0,1.0,16.0,0,,0
16,ND,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+85.099,Event ned,2009.0,ned,Talmacsiscot,,,,,,,14.333333333333334,0.0,0.0,,,,,,,202,1.0,0.0,8.0,1.0,15.5,0,,0
16,ND,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+74.405,Event tha,2009.0,tha,Talmacsiscot,Event tha,Sunny,19º,Dry,24%,29º,15.666666666666666,0.0,0.0,,,,,,,203,1.0,0.0,8.0,1.0,16.0,0,,0
8,8,6M. Tamada6M. Tamada,,+25.394,Event ita,2005.0,ita,Tamada,Event ita,Partly Cloudy,27º,Dry,20%,42º,,,0.0,ita_circuit_information.pdf,ita_circuit_information.pdf,5.245,14.0,9.0,6.0,248,1.0,8.0,8.0,1.0,,0,,0
14,2,6M. Tamada6M. Tamada,,+53.370,Event ned,2005.0,ned,Tamada,Event ned,Sunny,23º,Dry,32%,30º,8.0,0.0,1.0,,,,,,,249,1.0,2.0,10.0,1.0,,0,,0
15,1,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+56.879,Event ara,2007.0,ara,Tamadadunlop,Event ara,Sunny,19º,Dry,43%,25º,,,0.0,,,,,,,193,1.0,1.0,1.0,1.0,13.0,0,,0
15,1,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+56.879,Event arg,2007.0,arg,Tamadadunlop,Event arg,Sunny,19º,Dry,43%,25º,15.0,0.0,1.0,arg_circuit_information.pdf,arg_circuit_information.pdf,4.806,16.0,9.0,5.0,194,1.0,1.0,2.0,1.0,13.0,0,,0
15,1,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+56.879,Event aut,2007.0,aut,Tamadadunlop,Event aut,Sunny,19º,Dry,43%,25º,15.0,0.0,2.0,aut_circuit_information.pdf,aut_circuit_information.pdf,4.348,12.0,8.0,3.0,195,1.0,1.0,3.0,1.0,13.0,0,,0
15,1,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+56.879,Event esp,2007.0,esp,Tamadadunlop,Event esp,Sunny,19º,Dry,43%,25º,15.0,0.0,3.0,esp_circuit_information.pdf,esp_circuit_information.pdf,4.075,12.0,7.0,10.0,196,1.0,1.0,4.0,1.0,13.0,0,,0
9,7,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+0.000,Event fra,2007.0,fra,Tamadadunlop,,,,,,,15.0,0.0,4.0,,,,,,,197,1.0,7.0,11.0,1.0,9.5,0,,0
13,3,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+0.000,Event ger,2007.0,ger,Tamadadunlop,Event ger,Sunny,33º,Dry,28%,41º,13.0,0.0,5.0,ger_circuit_information.pdf,ger_circuit_information.pdf,3.671,12.0,3.0,10.0,198,1.0,3.0,14.0,1.0,13.0,0,,0
15,1,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+56.879,Event hun,2007.0,hun,Tamadadunlop,Event hun,Sunny,19º,Dry,43%,25º,12.333333333333334,0.0,6.0,hun_circuit_information.pdf,hun_circuit_information.pdf,4.075,12.0,7.0,10.0,199,1.0,1.0,15.0,1.0,13.0,0,,0
15,1,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+45.145,Event ita,2007.0,ita,Tamadadunlop,Event ita,Sunny,24º,Dry,20%,29º,12.333333333333334,0.0,7.0,ita_circuit_information.pdf,ita_circuit_information.pdf,5.245,14.0,9.0,6.0,200,1.0,1.0,16.0,1.0,14.5,0,,0
13,3,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+54.068,Event ned,2007.0,ned,Tamadadunlop,Event ned,Sunny,21º,Dry,38%,32º,14.333333333333334,0.0,8.0,,,,,,,201,1.0,3.0,19.0,1.0,13.5,0,,0
16,ND,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+57.853,Event qat,2007.0,qat,Tamadadunlop,Event qat,Sunny,29º,Dry,11%,45º,14.333333333333334,0.0,0.0,qat_circuit_information.pdf,qat_circuit_information.pdf,5.38,12.0,10.0,6.0,202,1.0,0.0,19.0,1.0,15.5,0,,0
15,1,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+56.879,Event tha,2007.0,tha,Tamadadunlop,Event tha,Sunny,19º,Dry,43%,25º,14.666666666666666,0.0,1.0,,,,,,,203,1.0,1.0,20.0,1.0,13.0,0,,0
8,8,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+42.355,Event usa,2007.0,usa,Tamadadunlop,,,,,,,14.666666666666666,0.0,2.0,usa_circuit_information.pdf,usa_circuit_information.pdf,4.075,12.0,7.0,10.0,204,1.0,8.0,28.0,1.0,10.5,0,,0
9,7,6M. Tamada6M. TamadaKonica Minolta Honda,Konica Minolta Honda,+36.710,Event ara,2005.0,ara,Tamadakonica,Event ara,Sunny,21º,Dry,14%,32º,,,0.0,,,,,,,250,1.0,7.0,7.0,1.0,9.0,0,,0
9,7,6M. Tamada6M. TamadaKonica Minolta Honda,Konica Minolta Honda,+36.710,Event arg,2005.0,arg,Tamadakonica,Event arg,Sunny,21º,Dry,14%,32º,9.0,0.0,1.0,arg_circuit_information.pdf,arg_circuit_information.pdf,4.806,16.0,9.0,5.0,251,1.0,7.0,14.0,1.0,9.0,0,,0
9,7,6M. Tamada6M. TamadaKonica Minolta Honda,Konica Minolta Honda,+36.710,Event aut,2005.0,aut,Tamadakonica,Event aut,Sunny,21º,Dry,14%,32º,9.0,0.0,2.0,aut_circuit_information.pdf,aut_circuit_information.pdf,4.348,12.0,8.0,3.0,252,1.0,7.0,21.0,1.0,9.0,0,,0
9,7,6M. Tamada6M. TamadaKonica Minolta Honda,Konica Minolta Honda,+36.710,Event esp,2005.0,esp,Tamadakonica,Event esp,Sunny,21º,Dry,14%,32º,9.0,0.0,3.0,esp_circuit_information.pdf,esp_circuit_information.pdf,4.075,12.0,7.0,10.0,253,1.0,7.0,28.0,1.0,9.0,0,,0
7,9,6M. Tamada6M. TamadaKonica Minolta Honda,Konica Minolta Honda,+37.833,Event gbr,2005.0,gbr,Tamadakonica,Event gbr,Raining,15º,Wet,77%,13º,9.0,0.0,4.0,,,,,,,254,1.0,9.0,37.0,1.0,7.0,0,,0
14,2,6M. Tamada6M. TamadaKonica Minolta Honda,Konica Minolta Honda,+7.727,Event ger,2005.0,ger,Tamadakonica,Event ger,Sunny,21º,Dry,23%,29º,8.333333333333334,0.0,5.0,ger_circuit_information.pdf,ger_circuit_information.pdf,3.671,12.0,3.0,10.0,255,1.0,2.0,39.0,1.0,14.0,0,,0
9,7,6M. Tamada6M. TamadaKonica Minolta Honda,Konica Minolta Honda,+36.710,Event hun,2005.0,hun,Tamadakonica,Event hun,Sunny,21º,Dry,14%,32º,10.0,0.0,6.0,hun_circuit_information.pdf,hun_circuit_information.pdf,4.075,12.0,7.0,10.0,256,1.0,7.0,46.0,1.0,9.0,0,,0
